TABLE TrkAlignPlane
  182,    30_2_0,  0.000000, -0.024162, -0.055950, -0.000256, -0.000572, -0.000011
  183,    30_3_0,  0.000000,  0.129740,  0.045669, -0.001162,  0.000668, -0.000031
  184,    30_4_0,  0.000000, -0.064828, -0.072767,  0.001678,  0.000488, -0.000012
  185,    30_5_0,  0.000000,  0.052724, -0.076526,  0.000712, -0.000186,  0.000148
  186,    31_0_0,  0.000000, -0.197976,  0.285463,  0.001117,  0.000637,  0.000232
  187,    31_1_0,  0.000000,  0.056648,  0.078148,  0.004427, -0.000127, -0.000097
  188,    31_2_0,  0.000000, -0.047550,  0.279698, -0.001468,  0.000238,  0.000276
  189,    31_3_0,  0.000000, -0.100046,  0.019621,  0.000109, -0.000993, -0.000027
  190,    31_4_0,  0.000000,  0.012940, -0.277606, -0.001805, -0.000704, -0.000289
  191,    31_5_0,  0.000000,  0.108573,  0.189803,  0.001688,  0.001163, -0.000215
  192,    32_0_0,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  193,    32_1_0,  0.000000,  0.129603,  0.062668, -0.000947, -0.000833, -0.000044
  194,    32_2_0,  0.000000, -0.162669,  0.163552,  0.000159, -0.001162,  0.000027
  195,    32_3_0,  0.000000,  0.016469,  0.242444,  0.000160,  0.000642, -0.000596
  196,    32_4_0,  0.000000,  0.016646,  0.130863,  0.001895,  0.000300, -0.000043
  197,    32_5_0,  0.000000, -0.067838, -0.010703,  0.001695,  0.000174,  0.000183
  198,    33_0_0,  0.000000,  0.059420, -0.103536,  0.001278, -0.000242,  0.000072
  199,    33_1_0,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  200,    33_2_0,  0.000000, -0.000743, -0.139206, -0.000223,  0.000948, -0.000521
  201,    33_3_0,  0.000000,  0.045207, -0.105539, -0.001291, -0.000954, -0.000316
  202,    33_4_0,  0.000000, -0.009811,  0.114401, -0.001992, -0.000673,  0.000094
  203,    33_5_0,  0.000000, -0.029499, -0.022803, -0.001850,  0.000026,  0.000413
  204,    34_0_0,  0.000000,  0.036580, -0.067127, -0.001137, -0.000133, -0.000066
  205,    34_1_0,  0.000000,  0.011274,  0.060260,  0.000478, -0.000249,  0.000016
  206,    34_2_0,  0.000000,  0.000495,  0.034345, -0.000289, -0.000123, -0.000045
  207,    34_3_0,  0.000000,  0.067510,  0.117241,  0.003248,  0.000940,  0.000258
  208,    34_4_0,  0.000000, -0.030166,  0.275460,  0.000438,  0.000664,  0.000157
  209,    34_5_0,  0.000000,  0.008140,  0.065167,  0.001723, -0.000959,  0.000254
  210,    35_0_0,  0.000000, -0.115378,  0.326920,  0.000921,  0.000854, -0.000520
  211,    35_1_0,  0.000000, -0.142999, -0.115942,  0.002755,  0.000077, -0.000428
  212,    35_2_0,  0.000000, -0.056277, -0.017031, -0.000595,  0.000065,  0.000326
  213,    35_3_0,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  214,    35_4_0,  0.000000, -0.209675, -0.370438, -0.001192, -0.000405,  0.000157
  215,    35_5_0,  0.000000, -0.020317,  0.055399,  0.000979,  0.001028, -0.000178


